,YEAR,Tech_name,VALUE
420,2028.0,PTR-TAXI-CNG,2.6700480004109
421,2028.0,PTR-TAXI-PETROL,74.1196800001198
422,2029.0,Agriculture-mecanization-B20,10.0809999998964
423,2029.0,Agriculture-pump-B20,0.397309999886784
424,2029.0,Biomass PP,588.033600000611
425,2029.0,CCGT,37.267259997523794
426,2029.0,Coal PP,36.3953759388549
427,2029.0,Cooking rural-Biogas,1.14659999963769
428,2029.0,Cooking rural-Biomass Improved,1.90000000002328
429,2029.0,Cooking rural-Coal,0.0946000003634253
430,2029.0,Cooking rural-Gas,23.63460000019837
431,2029.0,Cooking rural-lq-fuel,1.22230000051059
432,2029.0,Cooking urban-Biogas,1.96559999960591
433,2029.0,Cooking urban-Biomass Improved,1.79999999963911
434,2029.0,Cooking urban-Coal,0.18919999935024
435,2029.0,Cooking urban-Gas,86.93960000046934
436,2029.0,Cooking urban-lq-fuel,2.44459999997489
437,2029.0,FTR-AIR-AIR,558.6411098
438,2029.0,FTR-HCV-B20,391.076175000484
439,2029.0,FTR-HCV-LNG,7.18860800024122
440,2029.0,FTR-LCV-B20,263.244493498498
441,2029.0,FTR-LCV-CNG,2.39613750038188
442,2029.0,FTR-LCV-Petrol,19.4961976010032
443,2029.0,Fisheries-B20,31.3578400000028
444,2029.0,Import Coal PP,1574.485916463771
445,2029.0,Industry-Coal,62.6251999997241
446,2029.0,Industry-Oil,221.092499999791
447,2029.0,PTR-2W-PETROL,156.199427999723
448,2029.0,PTR-2WT-PETROL,16.4282579997618
449,2029.0,PTR-3W-B20,0.632108000190929
450,2029.0,PTR-3W-CNG,0.0351749999645298
451,2029.0,PTR-3W-PETROL,3.59400000055786
452,2029.0,PTR-AIR-ATF,192.016514800154
453,2029.0,PTR-BUS-B20,33.1745400010608
454,2029.0,PTR-BUS-CNG,1.79609299439995
455,2029.0,PTR-CAR-CNG,8.66851200056844
456,2029.0,PTR-CAR-DIESEL,63.7706520003785
457,2029.0,PTR-CAR-PETROL,400.251168000544
458,2029.0,PTR-Ferry-B20,0.7041825
459,2029.0,PTR-ONMI-BUS-B20,37.1318870010158
460,2029.0,PTR-ONMI-BUS-CNG,1.0299959989608
461,2029.0,PTR-TAXI-B20,40.6225560000367
462,2029.0,PTR-TAXI-CNG,2.72491200035554
463,2029.0,PTR-TAXI-PETROL,75.5995000001873
464,2030.0,Agriculture-mecanization-B20,10.4960999997653
465,2030.0,Agriculture-pump-B20,0.403240000168446
466,2030.0,Biomass PP,588.033600000611
467,2030.0,CCGT,37.267259997523794
468,2030.0,Coal PP,36.3953759388549
469,2030.0,Cooking rural-Biogas,1.25580000005721
470,2030.0,Cooking rural-Biomass Improved,1.90000000002328
471,2030.0,Cooking rural-Coal,0.0946000003635304
472,2030.0,Cooking rural-Gas,23.375199999303724
473,2030.0,Cooking rural-lq-fuel,1.15040000023437
474,2030.0,Cooking urban-Biogas,2.1839999996504
475,2030.0,Cooking urban-Biomass Improved,1.80000000211876
476,2030.0,Cooking urban-Coal,0.283799997367885
477,2030.0,Cooking urban-Gas,86.8697000007101
478,2030.0,Cooking urban-lq-fuel,2.30080000046874
479,2030.0,FTR-AIR-AIR,582.9395798
480,2030.0,FTR-HCV-B20,406.810964999722
481,2030.0,FTR-HCV-LNG,8.17011199991219
482,2030.0,FTR-LCV-B20,273.869985899216
483,2030.0,FTR-LCV-CNG,2.59064999987459
484,2030.0,FTR-LCV-Petrol,20.3408075995206
485,2030.0,Fisheries-B20,31.7373599999075
486,2030.0,Import Coal PP,1581.365366970424
487,2030.0,Industry-Coal,57.6114000001652
488,2030.0,Industry-Oil,226.2693
489,2030.0,PTR-2W-PETROL,155.845997999878
490,2030.0,PTR-2WT-PETROL,16.6735799999177
491,2030.0,PTR-3W-B20,0.623565999785205
492,2030.0,PTR-3W-CNG,0.0351749999645112
493,2030.0,PTR-3W-PETROL,3.54607999967644
494,2030.0,PTR-AIR-ATF,196.221256000157
495,2030.0,PTR-BUS-B20,33.3643800031714
496,2030.0,PTR-BUS-CNG,1.95227500181822
497,2030.0,PTR-CAR-CNG,8.88796800034703
498,2030.0,PTR-CAR-DIESEL,63.1505159996369
499,2030.0,PTR-CAR-PETROL,406.136384000634
500,2030.0,PTR-Ferry-B20,0.71799
501,2030.0,PTR-ONMI-BUS-B20,37.4064860007388
502,2030.0,PTR-ONMI-BUS-CNG,1.14444000023315
503,2030.0,PTR-TAXI-B20,40.364544000297
504,2030.0,PTR-TAXI-CNG,2.77977600030019
505,2030.0,PTR-TAXI-PETROL,77.0954050010187
506,2031.0,Agriculture-mecanization-B20,10.9111999996341
507,2031.0,Agriculture-pump-B20,0.403240000168444
508,2031.0,Biomass PP,588.033600000611
509,2031.0,CCGT,6.52302424813585
510,2031.0,Coal PP,36.3953759388549
511,2031.0,Cooking rural-Biogas,1.31040000026696
512,2031.0,Cooking rural-Biomass Improved,1.90000000002328
513,2031.0,Cooking rural-Gas,22.2111999999339
514,2031.0,Cooking rural-lq-fuel,1.07849999995815
515,2031.0,Cooking urban-Biogas,3.11219999986016
516,2031.0,Cooking urban-Biomass Improved,1.60000000032596
517,2031.0,Cooking urban-Coal,0.1892
